4.10390234,2.3195556,8.1055758,41.50216834,0.778378427,0,1.898905436,6.061111132,0,6.294001897,0.663372556,0,1.851808389,12.10794926,4.820465088,17.4572258,7.16809241,3.436541875,0,4.078127861,2.873142878,1.453903198,1.206439336,2.873785337,3.30395476,6.333971659,5.311760267,0,0,10.56865279,8.468888799,5.489381154,3.101325989,138.6266699,5.257875443,0.336923043,7.680728912,2.988119761,2.207971017,11.6949234,6.875471751,6.358598868,10.89949799,41.28356536,1.80249548,3.666666667,1.144113501,7.999999831,4.874003649,11.14086203,2.916517099,4.980453809,4.126089414,2.943916639,0,0,7.591618697,13.43005196,9.288440863,20.9532307,7.804649194,1.633777618,4.314066251,0,11.64678605,3.333333333,6.988020579,16.63054848,10.897542,6.64934667,3.657621404,21.781353,25.10679976,229.6557261,72.23760565,0,5.568845113,74.02475325,6.778271675,14.59310341,9.80509758,6.511089245,4.535126289,6.026374181,3.641691208,4.980532646,0.903301001,17.39754613,7.264669577,8.000000318,17.17574279,40.00825055,12.77796936,5.221957048,13.27653122,5.479077021,12.27062575,13.43046697,9.460505486,6.957484245,8.540643374,27.62572511,16.03461663,124.9206223,22.70133877,439.470369,62.2414883,0,26.0496734,10.56417783,10.3148152,0.591111024,2.315821807,0,14.64721759,95.27522818,28.43378989,18.4709897,6.390502135,34.090909,0,5.913484097,8.263663928,7.487421036,21.72312291,3.362943014,3.944275101,70.25704002,24.54451466,263.3145202,17.93452454,226.4903666,57.82222176,429.4303207,43.84713745,11.1479534,6.529045741,30,14.99269009,15.7480704,7.798835437,12.2754008,20.76405843,14.71628992,24.22898515,1.210086823,16.44588645,1074.66666,109.7513987,54.90344922,5.092703819,13.19376278,31.86781057,2.067464193,17.85811965,108.4439713,23.39109262,22.44034119,3.955461105,41.80692168,8.755931854,3025.300521,633.9686368,184.3397201,43.60784245,15.52661037,5.450264931,6.360558033,3.444351514,4.35207812,8.579500198,13.45000029,20.26970959,81.60033131,10.98303016,1580.160499,408.7833681,196.9598392,18.95489756,0.033141295,9.641857942,6.578306059,8.576653163,10.76663923,16.61942848,27.33333365,27.43523057,47.56946083,13.69122807,1702.459663,190.4637607,149.2192756,21.82365576,19.07919661,19.82986673,16.85167408,12.24384022,15.0139734,2.542933305,15.38337326,36.79509385,14.62039884,13.54074103,113.0133283,33.66666667,16.5678521,10.41923571,6.785085758,31.91999928,16.38341244,11.43999958,16.52847068,17.91578197,38.89010493,16.59948111,53.83999793,19.75512314,53.16113377,20.61354051,24.9205176,39.57994779,24.66046476,5.587902069,13.85256131,20.33558949,17.82769267,8.017435968,27.52574356,22.55305254,36.27795664,29.36000029,54.51272265,24.44623502,26.59974845,15.43264929,11.55209164,24.35404054,27.6704553,19.26541328,124.1115135,46.31228119,289.9613069,92.16872311,25.21784465,39.48090347,10.95418549,30.31465753,32.46516832,26.55079603,13.13402796,13.14129321,7.041989644,16.73298629,27.99707603,29.65501261,56.06533368,31.80688874,29.94340715,43.3568004,10.96553755,61.29776224,45.31858381,19.90862735,21.05875444,26.91789921,35.75555559,46.82598639,294.8434119,46.22272555,235.8521188,107.7330464,142.4469306,60.41682291,44.73910936,41.21660614,44.77101485,11.47304376,30.81884877,18.53116671,8.850657145,28.56589904,7.347050667,15.66666651,13.59588973,18.70719051,15.47142919,48.71904707,46.55923812,79.25162379,27.12420829,24.21769889,7.659574509,15.04042625,14.83687961,16.04428768,25.78563023,31.07693783,29.90140792,14.63957588,35.84374287,40.13178984,25.21403563,56.50517019,41.71929844,25.72624733,19.24559466,23.45519135,35.1556325,23.14406474,8.375284751,31.40156905,23.92402649,8.271172444,38.20530526,30.2855169,66.57411861,33.61061112,49.08441432,46.43871737,28.99564695,40.99885486,20.7302175,36.55484025,126.363376,52.34279792,33.8411382,14.56541506,17.33310604,38.33809566,23.21687059,25.87827682,62.01907327,36.21523829,59.92569351,33.97826004,18.98897211,47.07414424,48.48954837,28.9916048,40.51513578,25.67837763,44.11407288,44.44960785,47.28214709,22.22666661,38.47588253,24.28173951,17.07348975,28.64640045,20.2899998,40.21056843,22.49626668,48.93523719,29.35791779,21.78207461,32.01984533,41.15665571,30.50387557,39.24618047,49.67736848,46.46851412,21.56752483,32.51719316,31.52157799,29.66280675,25.43833319,24.85499978,37.58274492,45.62353039,35.31271954,36.01619069,49.12679768,44.61679681,38.89437111,21.8859265,51.71913417,48.91015299,24.95272732,34.74199057,24.96952385,23.47402573,28.41385253,22.79294618,26.97601787,32.11337598,23.05040836,45.18205134,48.5384086,42.79027859,55.06769212,38.63487212,26.37528642,14.96529961,29.77606932,26.71222274,43.65367214,43.21256868,45.29384359,6.666666667,39.23685805,33.12382285,44.7987264,36.31507397,47.74514834,34.54666583,34.30700541,31.59789085,27.48270035,35.03815492,16.95611771,25.3831447,36.09207598,31.12578773,32.36125716,19.96116702,48.54285765,35.09006437,50.69649982,41.76366647,43.8149991,27.01708364,34.75809431,20.17598391,35.74466705,39.85549903,23.96347713,27.00430711,31.78385099,23.05530898,37.87991695,34.87604904,56.2938269,50.23950561,27.17168554,51.67456742,40.26337433,41.7297109,40.94175847,19.07959096,36.1317083,23.69652343,31.83312877,15.90020466,34.22985601,35.36646175,58.89268208,23.14439011,42.77866634,4.276585579,24.95547485,33.08308951,46.9769694,39.52764273,21.96864605,41.5066669,48.52727286,12.66666651,36.08578261,12.99103038,21.3198396,28.7266263,42.79296859,15.83116436,35.775582,32.01612806,12.87377254,48.7390821,38.0479037,8.137028257,132.5988056,61.84023921,52.57437261,51.09157737,51.95057869,38.18333403,33.99201568,42.86403259,26.22761901,30.0390536,54.67619236,34.95452317,68.61372821,32.25917149,187.6919158,104.0206331,24.93254471,26.89451019,49.0870595,37.02784284,24.58509763,46.61788209,15.26854912,41.56536512,34.52792231,35.65066695,158.3188248,72.72007815,153.4938033,86.74790748,26.36982441,40.84803168,28.36449679,44.56085904,27.12263616,39.22905536,27.75426277,25.74286842,64.11550474,29.68139545,285.4496145,112.3213184,122.1039522,206.0738355,77.01077688,16.85587724,403.163551,127.5495949,33.38728364,21.14560024,39.74329503,37.90835269,146.3013029,68.62229983,283.1843653,208.0576015,382.2465553,1.708505789,144.0280374,34.43233776,12.00761922,228.1234865,119.6501328,43.3996191,15.90453307,47.94506745,55.89394252,224.5120776,110.559165,609.6490345,301.5227359,130.3281088,58.09091036,453.426676,208.2803014,2185.457581,989.6806768,241.5481731,59.30749512,58.5116663,22.25898377,61.10357924,89.94411977,274.8192069,144.104869,362.6630723,119.2078633,444.150638,182.6095384,449.6719494,201.3581403,83.73093637,39.88584288,174.6655505,77.18056043,184.4014826,91.45199712,161.9448049,117.6626454,77.98904928,35.40503677,2868.675809,1427.603193,1848.872253,506.1906649,151.666669,30.71639045,162.3333298,65.62908498,222.5162427,216.046038,1080.609788,354.0001475,242.3480625,89.36876615,409.4149601,221.7705517,164.7260103,88.52461513,188.5276184,125.553844,151.0552286,75.51191139,83.21797021,59.39413897,408.3276558,152.553007,2097.400222,966.2749818,8145.00348,3605.279946,1470.535645,476.2990659,47.53697681,35.60670185,71.14724318,87.2808574,123.3760702,62.61672147,179.2355795,120.4502929,157.5428702,34.5759271,440.9042816,219.6672417,154.9300877,69.89556694,200.4908811,92.05212116,90.3488191,106.1796398,130.7659514,48.414409,436.4508346,239.7632271,1179.629508,332.6270946,4051.651934,1422.925131,650.8930445,118.2091252,38.33333341,7.183030367,46.67964419,18.7518001,29.6104962,16.16105803,65.36142516,40.86349154,42.49893681,40.41347535,129.75993,123.7747533,485.8618336,164.2709007,148.2673744,109.7650792,95.08063539,51.75407314,49.7992986,42.65192922,60.60757923,66.65094825,131.2049096,62.17789459,92.70280647,71.28698158,41.88491154,21.80977321,37.98240875,35.10077103,43.9263525,17.95218134,14.27719291,29.02583369,38.40914528,16.26499955,56.20520878,52.48333486,89.51735973,36.27874978,98.24642166,65.28895855,68.8429141,32.72208309,24.85236096,13.77465248,29.90444416,26.44604826,69.59889348,108.4871475,43.66272934,139.656304,78.21733856,32.16200318,37.16632287,9.608728806,23.16879861,14.153265,28.63828087,22.19282023,31.85704486,17.46632449,24.809659,41.66666553,39.36177822,31.7952377,26.2415719,31.93312764,41.25986417,32.99795878,24.93911584,32.49914495,60.39564514,31.77279007,29.0793163,94.00918388,52.26362101,129.6155655,88.4337732,89.65333366,75.8357137,52.46618923,24.18451214,36.21831894,19.01915503,67.73692027,32.05050468,42.36142119,21.21732632,26.67373768,20.77878841,35.7206738,23.22680171,67.39797974,40.09407536,26.22592648,24.46444448,35.08933385,32.90921354,26.11993249,49.26968098,73.13693341,73.24319935,125.7607363,72.11839024,79.79095666,56.35879978,29.96280066,29.71626647,43.9329319,0,30.11635224,15.17533334,17.78726379,21.95000052,43.68680159,0,31.83927393,46.81631893,47.96477461,50.40225522,3.981624921,27.63601971,98.04752509,0,34.48264122,42.29134289,55.37747117,0,79.23696454,23.13762363,33.67702961,11.24868997,38.48538653,0,23.21438464,44.45267296,48.29845512,67.13333193,0,16.52435668,13.4558291,21.79756991,66.90160863,45.94666624,132.1274223,80.92512321,20.56000042,30.54476253,32.30022979,27.35477161,36.82607897,4.497625987,3.815947851,97.66003164,1.71607844,9.183529695,71.14117781,45.79777875,208.8768648,185.1639252,165.4448147,88.44019763,15.79317069,80.01834297,44.9960324,16.52104036,51.12852033,3.451512019,13.91806761,44.86894226,2.263430436,36.57378928,94.64964531,43.74757322,103.6005827,49.23663441,68.30453126,26.6666673,31.70213731,26.07243649,37.4913365,40.04749743,3.13538456,44.11851994,4.108470281,9.538550854,31.6394848,15.57500045,189.8846165,77.5373071,153.8366485,0,143.4719216,72.87220573,43.30307587,29.72701756,62.27871847,53.60897378,57.07362016,45.43228118,2.142200788,12.02993552,18.20166659,5.105582158,22.6666673,32.6359171,45.31022183,19.97862784,27.55585353,39.29142857,40.57671402,53.90405051,40.18222253,31.39238052,78.66666667,0,10.5841273,53.46761505,38.8142217,207.1707511,121.1708183,322.523812,109.7984769,80.74950886,39.37187894,41.77219931,54.61905638,55.48815123,155.2879895,5.938957214,69.84880614,63.62823772,0,40.76714101,62.12507025,0,43.48251569,50.57643068,6.08679231,49.3944025,48.78239028,86.2071352,56.21622634,39.17113177,22.22973394,71.66377385,31.13597492,48.4392484,61.90084442,0,39.50159597,38.80920235,4.928137739,91.28907688,50.18234698,132.3596233,66.62255414,96.31084251,56.89626169,76.87125651,124.0322374,65.39289701,99.5392526,2.011713505,24.30691636,44.15702311,28.92204523,40.87837895,44.81481496,59.94074122,92.79407438,54.85345848,85.59351889,39.98517195,35.94814785,32.58197554,50.03209877,45.76333221,45.09333324,49.21037006,59.20962938,79.7714812,77.58296351,62.64296373,68.96697218,69.83999793,67.03657309,64.40266705,54.91755517,210.3618355,118.4654344,56.27444283,73.50458638,69.21871535,47.01492405,38.49614612,54.55236435,76.46981812,102.8978602,62.27192561,42.09969441,36.04831805,79.79926626,48.14275169,47.16501498,71.54580951,55.69648616,59.93981616,69.59987687,70.08648364,78.36945486,0.804281314,62.64012146,108.8380588,63.82133325,56.24533319,63.91743056,2.788848241,67.40593863,92.41842336,84.03454431,46.54250813,50.97890953,36.52230406,50.1999979,18.43303309,32.99999992,46.69212103,12.46872743,42.78440523,53.37163671,61.85454686,31.69418176,56.53199832,62.88909022,47.92168236,50.22726631,61.77777799,60.61441429,57.22894931,3.534545581,67.93503092,81.62102191,47.59963894,32.40360387,15.23711729,67.13297462,38.1087087,0,19.94342391,44.2103312,49.77309259,45.74666699,21.65595214,29.57916673,54.4239041,59.94114081,36.12035974,26.90392717,33.84773763,58.72619088,61.4135704,55.3446428,73.08571434,68.43999926,57.75380941,62.96059414,52.69202201,84.74666619,60.93746138,101.6033351,53.97821561,68.93583457,46.79693286,5.21014754,45.97050126,60.44152053,1.3713274,105.0939296,89.31138484,75.56931957,42.33179919,47.70561345,25.22961585,21.66666667,59.5814743,44.46607624,51.74041279,31.013333,10.91976404,6.126843452,87.25191877,53.2685531,256.0451463,263.7457246,62.65014648,50.19327402,60.80566406,57.64035034,86.08825866,52.40140486,56.03403473,46.35087729,54.86549695,19.39473677,3.214035034,135.6285388,93.77156035,285.7321672,194.5277198,73.5270168,37.07536252,43.43130541,0,40.64070185,51.32888953,28.59026273,62.54782645,24.62318786,9.072982709,103.9533335,63.01403499,183.7437696,140.4228068,4.165747166,167.1553218,102.9103769,36.62023067,47.92127546,66.35872428,54.03849284,69.38376792,77.33333333,0,58.18852127,49.41889796,0.066086958,54.8481164,51.16034794,94.94608625,105.2820884,104.0249254,46.98080516,33.79733262,58.04022948,54.43478235,34.00278409,45.58988603,47.20045916,1.295402288,60.77565157,28.26551835,156.2133342,151.7852863,233.143446,149.6485058,91.28333457,52.46781596,47.40919558,77.17839114,57.10436916,62.21241299,67.79689646,38.19448312,0,35.57999881,49.65747039,0.663247903,38.74871759,27.24666639,69.70862142,53.22495683,53.08367697,38.89149348,41.68034204,31.47186502,81.36114057,57.47008499,47.01195288,61.78849061,5.538461685,98.01070976,73.84125328,8.199886322,284.3831943,206.6448588,192.0296335,132.497433,61.07254203,47.47502836,37.95014,48.1677955,72.78620974,55.73641094,3.06384182,56.3629636,40.95294031,3.526609421,45.54915245,29.81322002,3.333333333,56.03209019,52.77265692,34.66824786,57.65751584,0,33.85932207,39.57265536,48.26341756,53.58869998,89.509154,68.94440587,0,129.4189812,88.30139971,163.4456031,153.6666648,303.1985297,226.6737874,214.4481799,86.44649633,55.1403389,24.01501401,29.72918765,40.61859879,72.67525546,51.61736631,60.39209127,42.58375359,8.226890882,50.23876703,25.76888847,57.35294215,90.67596626,25.88661035,55.60355727,38.19466591,31.34333388,43.83111119,44.95406199,55.17799854,49.76733367,0.323585431,52.98274533,27.84628137,0,89.35555267,36.20333338,7.932444255,127.1159636,93.8642238,62.22088822,74.40409811,78.44266796,36.06833339,67.62066666,57.81588777,54.64222268,36.79140548,87.6626662,52.94878765,3.933113098,32.92370292,50.44133313,98.14377689,97.94534318,93.86322323,50.5006059,91.46552255,92.88694052,75.17741135,30.31745203,48.4682099,62.2430714,61.00418854,66.03082085,99.38192805,93.54754893,14.33399455,85.05620591,52.55658356,58.12033145,67.25139205,103.4112994,112.0868162,89.0811185,42.97224092,53.71300602,42.47220357,77.6364363,37.09608444,76.89002705,88.81818136,96.77705232,59.86918004,134.2757384,98.47628307,128.1475423,129.6846758,72.25387923,44.91759586,36.29798142,34.81551901,85.64120229,64.78918076,106.5418563,52.73475431,60.73419666,70.22490136,101.4636579,77.15934849,83.50233968,43.31187057,49.10743205,56.85311755,48.50374027,5.036639531,61.03056812,83.12480682,60.72845491,156.049894,109.2440103,132.1752853,147.5164223,202.8198366,155.0943111,125.6482399,62.39784884,44.84086768,54.45526886,61.50785859,78.0823845,136.2490298,111.8596799,89.23096681,90.22795614,94.10537275,71.1840632,88.54193489,103.7833316,61.30892531,33.50946156,79.50839933,57.86462164,122.4325323,64.73139763,139.243199,76.29892492,147.4490655,141.3413966,263.1455921,181.2573856,221.8313624,128.2023675,88.35616024,48.94960324,61.47285493,6.529677391,82.1524272,75.0059746,99.45450592,102.5401592,106.0749437,111.4525857,69.00696,130.9654398,107.5924269,118.4365836,90.98549394,109.5857066,100.5339743,85.41925621,104.3842201,112.9088887,69.31605132,127.8928812,102.2932272,203.0055035,118.434749,12.1404233,237.3970339,213.7365942,186.0042305,126.6286793,75.95603021,86.49185165,59.84603087,43.47555542,85.3432792,97.88444583,115.5464811,104.821163,91.29502567,69.27788488,151.5717578,136.1612716,172.8741732,98.24127007,190.9257757,108.2719892,198.2314968,126.1397352,75.59138521,57.06207677,83.61439069,87.4995292,149.9611683,72.96168009,156.9769912,115.0481881,117.6826252,130.0715408,74.45081234,58.96136522,97.2647752,86.6468761,57.97427924,95.39762322,81.31810983,98.91958364,113.7131319,76.17585055,146.8207903,141.2554162,191.7729166,190.6745838,312.8582298,254.3981228,173.011906,106.1716676,129.5437994,97.28712332,74.4176054,58.88687579,80.05302,78.24325546,152.6976062,108.1733362,109.4898446,95.83041747,95.91742229,95.84614531,101.811931,44.03102762,112.2252083,97.19093084,77.77425067,108.9366392,131.7265484,125.2467264,172.5127271,124.1262383,239.8629454,292.0781619,323.2705981,255.9415719,171.1020841,101.7445593,108.0604645,68.89405998,99.7940925,50.82552926,106.7161582,96.70821714,73.99813104,91.32710091,94.15514151,139.6590176,133.8860176,52.30640316,89.00423574,84.72980404,136.8785394,114.5662675,99.29533927,96.79153283,9.26671354,141.9020443,128.3104509,238.5641225,177.20637,321.923999,286.5030489,204.9708684,168.759181,136.4410601,100.8309735,60.89689509,57.36351713,55.62666639,52.39698068,108.4791858,88.92038123,66.39839935,68.86452917,118.4871577,95.40457074,117.9020866,92.87816691,108.271492,65.60537942,118.7729088,97.55938975,126.8919112,63.53598007,93.55083847,128.1041215,104.323664,130.9874757,150.3690605,124.9820244,91.1269695,63.22222233,82.40880275,8.666682084,64.90242465,48.05913448,64.93456586,48.15042814,44.08209133,54.93787797,30.50604808,83.82404041,37.74418267,111.187751,89.95002625,108.0452525,71.67083661,76.46807845,13.83892504,65.0498209,55.34071453,60.89811896,74.96969676,48.87932086,69.15929159,68.42175388,64.16181872,93.26580143,106.6307755,86.67258135,65.21246354,45.5319252,92.70787875,5.666666667,55.45152839,105.6203498,100.8503779,57.03461591,31.17994102,59.03238122,49.5518802,61.46421758,60.60190471,86.9701246,90.91961908,100.4362903,82.05553881,86.01358986,67.84556802,75.28678989,71.57804394,73.60719363,68.33478375,156.7248144,120.0849721,123.6020047,115.7646103,4,64.13532368,80.02256775,76.15810462,50.82624626,86.49363232,96.06666311,90.7448767,78.66766961,81.30238835,68.64129416,73.69074663,66.46126715,78.7488114,39.40119354,73.14447694,50.8617905,82.97373124,76.50401661,102.0785812,87.77257792,93.96120739,59.27789386,147.2743678,125.0995035,182.8442823,184.263642,107.2570871,0,63.6113567,79.80494666,0,44.43792534,86.24464242,5.156740506,40.12313112,56.17056894,57.52711097,64.02331018,80.6177791,66.49350103,67.94033209,43.10271641,65.2220246,80.02231916,65.50003115,45.40195958,68.36592484,13.2170407,68.61706154,14.30824709,59.19851953,55.25393562,35.03051869,101.2329395,93.15703623,210.7164687,141.6752942,168.9829412,12.5922966,148.368196,82.49706014,109.2115691,46.44333394,8.940124512,32.40590837,71.30854082,66.25271543,58.97588078,49.67662334,0,55.57966296,47.95643838,64.59480325,55.49746068,20.71186829,88.40923468,25.83764712,58.92913373,66.38960695,57.45732371,47.29089403,53.29088243,46.50238361,94.3408095,88.57489125,2.637080193,99.22891931,120.5750508,131.4172208,251.536267,145.5059859,102.465197,45.72574799,12.62559211,38.10694806,23.10705519,50.47455041,65.12046941,10.54063114,66.20710437,77.8066171,36.07844265,60.36741447,11.92712728,48.03392537,72.77800496,47.81609917,76.01517423,56.142067,44.13128789,41.71188442,60.50176843,52.28444417,57.83823125,50.24347862,64.34115664,10.20425256,52.77711334,77.20342859,105.7514017,16.9363362,133.6885966,134.5819317,98.69391346,49.01612806,43.53632832,47.1027046,48.06963555,48.29774773,30.59434549,23.46796338,58.05539576,31.22880205,51.0187246,18.70590822,43.26490275,47.67744858,39.99362326,0.914782604,47.53554749,52.04671462,55.43827375,68.86858622,26.1931417,14.64834531,39.47851578,47.37588533,41.30858405,47.47460318,4.344556491,40.34954091,35.91978208,36.95849625,49.26887178,49.95088816,45.03359604,39.26561197,36.72719447,34.44700221,28.9277884,40.2028501,34.91140012,43.02933343,32.33346423,13.44287745,45.53387356,60.15721893,53.27961906,45.8509531,52.4399997,7.205238342,47.0615739,43.74412553,51.97561614,34.6125714,49.54771423,7.104762077,32.49057102,33.46041107,38.13229247,32.20952415,62.22695438,69.1773061,67.41752434,67.64303764,65.56132992,61.70890808,52.34171867,38.31957086,52.38121271,31.50748616,29.39017057,49.85087538,37.25278552,29.83631134,9.976730982,61.25011857,6.536666552,61.00208116,55.73501666,38.62600478,59.47580687,49.66466427,60.00619698,49.64812517,39.79061047,28.63981056,28.76075061,26.91849597,41.82422638,7.381087462,46.22070837,56.13941526,69.03753952,61.44751163,39.55101697,83.81726789,73.17238887,40.16150252,33.23046239,7.017853896,41.72495143,29.78892082,49.37798643,14.35999809,46.70857302,37.41451136,40.84170047,14.04239535,29.92215999,44.60938986,48.34084511,37.67179346,58.52638427,49.86206627,42.14610338,49.56920179,10.99380287,31.26403729,40.51258246,23.14260181,20.86129125,12.18602332,44.57183774,43.28116337,41.69644181,3.370370547,44.99989605,47.60533619,36.23146105,10.44302507,70.44168091,45.04733125,4.956619581,47.51216714,47.54714425,14.64428043,24.79692308,42.0657266,45.62657261,0,41.11581008,49.244662,8.613128503,30.62023369,57.6358978,21.20689964,28.01117643,22.082798,24.3504895,40.10909144,64.77251101,67.68643379,31.11877743,25.77127854,50.6400937,6.568518639,49.83106422,33.60736561,50.11283763,2.419766744,29.47328726,12.04768181,53.54935503,39.39562233,41.97279406,39.91160818,38.44857359,38.98166736,38.36250007,28.38027859,32.00045796,33.37472121,31.36646239,4.01494956,44.18046268,38.46611118,37.63916683,41.15259298,32.0244447,23.84375477,43.68388891,35.17537117,29.55823421,27.946787,42.54840612,18.44075195,29.00128651,31.0008138,25.89024035,4.9901371,19.6650548,51.91987626,25.00226331,29.76833312,13.09002479,21.38085774,27.09705639,40.15356318,33.49409993,31.47797219,55.8312645,28.271945,41.27971835,55.57747396,41.41756344,16.76965539,20.52156305,4.670069059,35.77269023,48.06236704,44.29921818,39.46479555,32.69852575,41.24535197,33.94219303,41.75942675,55.30840178,29.97446346,10.45673577,44.9992822,36.22644647,0,22.8813018,33.88804944,38.52620983,7.650207202,48.95433839,36.18351054,10.32471339,53.76680239,29.37570818,27.3760918,30.19525075,40.83232947,52.6734252,46.10257291,20.73369813,7.634724935,25.24347019,27.78611846,29.67324209,36.68922297,39.98136997,36.9966437,38.08514961,35.51457659,33.99815559,45.7975359,30.95231118,52.90049871,25.1947124,30.38816357,38.2137866,0.559455872,28.52386157,20.45641678,34.20733921,28.63163026,19.27174604,10.17602189,43.36018117,49.19019063,50.71256336,62.39537366,10.86476199,51.71537264,40.5181857,18.88934271,32.22131475,31.49334017,33.35092926,38.3339359,33.89050162,52.40734545,16.56068818,9.143176715,28.68873851,49.66378403,32.16177972,44.6537057,39.64216232,41.7858562,42.27102594,33.14576944,22.6078374,4.510204315,46.1300143,22.08117119,18.82063047,37.2368358,44.47845801,36.84680065,40.3468463,37.36252798,43.23128303,32.15090084,43.87356186,31.11578592,34.56663593,1.117678285,30.54630597,37.49718221,33.08048232,46.56000932,31.88117115,46.40083138,27.64196682,41.02843539,26.47326914,64.59280968,30.14056722,25.35203536,36.25576623,29.22075113,39.50228214,14.2128739,33.40071527,32.40438509,53.46917248,12.77082793,23.4739418,25.27409379,21.06323679,49.75874662,23.76435852,41.90847047,26.27436256,54.78539475,29.99062578,41.39785973,22.16955515,27.41850567,26.30713908,26.63825146,48.63490836,20.65595754,49.51714993,32.08611282,26.22897768,50.60158046,34.73591264,21.07386653,12.91931407
